label_id	Centroids RAW X	Centroids RAW Y	Centroids RAW Z	Centroids TFOR X	Centroids TFOR Y	Centroids TFOR Z	Longest Extension	Major Axis Length	Major/Medium Axis Eccentricity	Major/Minor Axis Eccentricity	Medium Axis Length	Medium/Minor Axis Eccentricity	Minor Axis Length	Orientation along X	Orientation along Y	Orientation along Z	Roundness (Smoothness)	Sphericity	Surface Area	Volume	X Axis Length	Y Axis Length	Y/X Aspect Ratio	Z Axis Length	Z/X Aspect Ratio	Z/Y Aspect Ratio
1	28.39335609593605	44.97931329113924	8.210903564290474	-111.3721252064164	6.210837206281205	-0.8354822139821894	6.826412896613784	10.347684609325588	0.1881928971637731	0.8459080071134703	10.535939881836542	0.8397122119519728	5.619120515734236	0.1625464820827871	-0.6237795685195164	0.7645114067560509	0.8294222255342334	0.8236300922832817	231.87209073810243	198.60256350000003	10.268045939071131	8.271895314212099	0.8055958615004396	9.671215436860018	0.9418749676664284	1.1691655986317582
2	79.33579333929195	47.35446010958691	8.145898262930867	-60.82436219912779	12.858270863711144	0.3944531992400612	6.423487532471922	12.671618191589074	0.7874042480840284	0.9301288543422648	7.811254047554242	0.8031807679907909	4.653440470057841	0.9589220370602234	0.2833209765896855	0.0140623989610026	0.8665962722850868	0.7826027056351839	217.16364603314116	170.24116477500004	12.38205977519047	6.4560284832521555	0.5214018184751369	6.712167617882358	0.5420881290955573	1.0396744121087231
3	72.30332483025451	41.922824223343326	10.575034138755075	-67.29871199953374	6.32410509808975	-0.1019893894985208	8.95950319610801	14.490845588227492	0.6058530327887435	0.8615719055748651	11.528577447394593	0.7699762786954252	7.356068368721832	0.0325505908493315	-0.8794585249906371	0.4748612027283893	0.8235564353608793	0.7840697002867523	349.43319627540217	348.81808005000005	11.834095908539775	12.154559101038346	1.0270796514558682	10.761359896394554	0.9093520941155202	0.8853764095379837
4	93.33418585575536	44.71357072122317	9.259135334766167	-46.62675949576718	11.26646622874011	0.1438098943789796	7.10676289867368	12.392505452553337	0.762319586086368	0.930198629343387	8.020439185822296	0.8236181089950628	4.548750281567472	-0.5388964705991658	-0.6447476524845347	0.5421172000512843	0.8434607525979828	0.7381070921348991	217.34259035729212	162.11491065	11.291379402359226	7.9189118856620935	0.7013236915949799	8.342688211124944	0.7388546530800142	1.0535144640553629
5	86.14130674369517	45.934706857968166	9.331073928293684	-53.88525639716494	11.657694834244545	0.7723172189580717	6.090994502841804	10.372425186750203	0.7130468742522221	0.908657650374044	7.272277027252621	0.8033266024516319	4.3309225692341515	-0.5162732062117668	-0.4350671922665944	0.7376845631847563	0.8773795500889526	0.7923731823020823	179.38064272823047	138.944611575	8.745147106552636	6.807736963930568	0.7784588276199047	8.602572359234786	0.9836967010868212	1.2636464077289995
6	33.441494952919435	47.9838564507486	9.242428832336312	-106.54167863582106	8.79239459923582	1.5261649339767795	7.743260197154441	13.79703656439425	0.8044968607895117	0.9111655912802149	8.1948450892998	0.7202438414227026	5.684936030089818	-0.3006829070189504	-0.8937910139213924	0.3327572882147024	0.8278464820112071	0.7471175954201836	250.00179482768692	201.64356877500003	9.961345403902923	11.197330977795913	1.1240781765692731	8.96921241306311	0.900401707740092	0.8010134228280724
7	48.416507709301435	43.10865065132933	10.328771806200962	-91.1946162265105	5.348496393232488	0.1822824060840962	9.5014598310927	16.562638725421774	0.8759093855953167	0.920364709453297	7.991069805517754	0.5856967268967119	6.477004092838103	-0.7776983364147593	-0.3058223983659946	0.549233973999594	0.8531162658725158	0.7310525727987169	318.7788319007225	289.47988575000005	14.031768802440212	8.146195574215039	0.5805537198416756	11.36001423063345	0.8095924605497969	1.3945177386350796
8	49.46430433130699	37.82582114361703	11.220854992746618	-89.69464499252344	0.3998454629958254	-1.5678370321939608	9.570477268419829	15.981498045849653	0.8623582539163291	0.9096922287724925	8.091409605782584	0.5720287175250123	6.636845969642085	-0.5897684226629972	-0.3166184800523085	0.7429171863128259	0.8179868992046919	0.7199988064300933	304.29100926101296	255.38269680000005	11.56043185661386	9.566864743081103	0.8275525397096465	12.401958827886908	1.0727937313857008	1.2963451622806923
9	45.50519381178971	46.96343371754597	9.369541139240503	-94.43973259487372	8.915522824150383	1.1826657160144187	7.319134176358872	13.271816362235802	0.8576088016556399	0.922565749820574	6.825729390295557	0.6611886621367894	5.1207964498181795	-0.6904236431167085	-0.4121254097029897	0.5945316137116637	0.8816001178826612	0.7438536409257407	225.351156782296	190.9372014	9.941047254603447	7.059109006649082	0.7100971181260797	9.56976471752718	0.9626515670263678	1.3556618418150608
10	67.02713297210137	47.427621441529034	9.834472261414973	-73.02178918116515	11.017262343912778	1.8754047216045329	7.533963935219433	14.075541235703223	0.8250182809015046	0.949245826793128	7.9541733652502815	0.8307840259858439	4.427252467868705	-0.8031216863953321	-0.4550547017372233	0.3846047000081573	0.8653918581733073	0.7654542265812883	235.12799839071968	185.99088172500004	12.164062346576884	7.376088478378068	0.6063836462046571	7.867712561025865	0.6467997562705633	1.0666510555138975
